student_id,first_name,last_name,age,sex,civil_status,region,province,municipality,barangay_type,year_level,course,course_category,gwa_percentage,gwa_numeric_1to5,family_annual_income_php,family_size,is_solo_parent_dependent,is_pwd,is_indigenous_people,is_4ps_beneficiary,is_ofw_dependent,parents_occupation,high_school_type,shs_strand,enrolled_hei_type,has_existing_scholarship,scholarship_label
11440,Jessa,Villanueva,20,Male,Single,Region II,Cagayan,Divilacan,Rural,2,BS Hotel and Restaurant Management,Hospitality,86.64,2.78,236000.0,6.0,No,No,No,No,No,Private Employee,Public,STEM,SUC,No,CHED TDP
11441,Bryan,Delos Reyes,23,Female,Single,Region II,Cagayan,Jones,Rural,2,BS Agriculture,Agriculture,88.45,2.54,299000.0,9.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,CHED TDP
11442,Christian,Hernandez,24,Female,Single,Region II,Isabela,Other City/Municipality,Urban,2,BS Data Science,IT/Computing,85.23,2.97,352000.0,4.0,No,No,No,Yes,No,Driver/Tricycle Operator,Private,STEM,Private HEI,No,CHED TDP
11443,Precious,Ramos,22,Male,Single,Region II,Cagayan,Jones,Urban,3,BS Data Science,IT/Computing,89.82,2.36,320000.0,4.0,No,No,No,No,Yes,Construction Worker,Public,STEM,LUC,No,CHED TDP
11444,Mark,Valencia,23,Male,Single,NCR,Other Province,Other City/Municipality,Rural,1,BS Financial Management,Business,84.09,3.12,132000.0,5.0,No,No,No,No,No,Driver/Tricycle Operator,Public,ABM,SUC,No,CHED TDP
11445,Liza,Pascual,24,Male,Single,NCR,Other Province,Other City/Municipality,Rural,1,BS Agricultural Economics,Agriculture,90.85,2.22,238000.0,5.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,Yes,CHED TDP
11446,Eduardo,Ybañez,20,Female,Single,Region VI,Negros Occidental,Municipal Hall Area,Urban,1,BS Agricultural Education,Education,81.66,3.45,336000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Public,Academic (HUMSS/GAS),Private HEI,No,CHED TDP
11447,Jessa,Estrada,21,Female,Single,Region II,Isabela,San Agustin,Rural,3,BS Agriculture (Sugarcane Farming),Sugarcane-Related,85.99,2.87,292000.0,4.0,Yes,No,No,No,No,Private Employee,Public,STEM,LUC,No,CHED TDP
11448,Oliver,Hernandez,22,Female,Married,Region III,Davao del Norte,City Proper,Rural,4,BS Pharmacy,Health Sciences,92.32,2.02,264000.0,7.0,No,Yes,No,Yes,No,Vendor/Small Business,Public,STEM,LUC,No,CHED TDP
11449,Bryan,Guerrero,20,Male,Single,Region II,Nueva Vizcaya,Roxas,Rural,1,BS Physics,Science,82.26,3.37,196000.0,7.0,No,No,No,No,No,Sugarcane Farmer,Private,STEM,LUC,No,CHED TDP
11450,Noel,Quiambao,25,Male,Single,Region VIII,Leyte,Other City/Municipality,Rural,4,BS Agricultural Education,Education,87.38,2.68,254000.0,9.0,No,No,No,Yes,No,OFW,Public,Academic (HUMSS/GAS),Private HEI,No,CHED TDP
11451,Jenny,Quiambao,20,Female,Single,Region II,Isabela,Cabagan,Urban,1,BS Marketing Management,Business,88.51,2.53,127000.0,5.0,Yes,No,No,No,Yes,Fisherfolk,Public,ABM,SUC,No,CHED TDP
11452,Mark,Urbano,21,Male,Single,Region II,Quirino,Alicia,Rural,1,BS Electrical Engineering,Engineering,86.73,2.77,315000.0,7.0,No,No,No,No,Yes,Vendor/Small Business,Public,STEM,Private HEI,No,CHED TDP
11453,Ana,Agcaoili,25,Male,Single,Region II,Quirino,Roxas,Rural,2,BS Nursing,Health Sciences,85.5,2.93,238000.0,7.0,No,Yes,No,No,Yes,Private Employee,Public,STEM,Unknown,No,CHED TDP
11454,Christian,Urbano,17,Male,Married,Region II,Isabela,Cabagan,Urban,2,BA Communication,Social Sciences,83.25,3.23,200000.0,6.0,No,No,No,No,No,Farmer,Public,Academic (HUMSS/GAS),SUC,No,CHED TDP
11455,Christian,Ilagan,21,Female,Single,Region II,Cagayan,Burgos,Urban,4,BS Agriculture (Sugarcane Farming),Sugarcane-Related,87.11,2.72,224000.0,5.0,No,No,No,Yes,Yes,Farmer,Public,STEM,SUC,No,CHED TDP
11456,Victor,Rivera,19,Female,Married,Region II,Isabela,Santiago City,Rural,1,BS Marketing Management,Business,86.03,2.86,237000.0,2.0,Yes,No,No,No,No,Unemployed,Public,ABM,SUC,Yes,CHED TDP
11457,Renz,Agcaoili,21,Female,Single,NCR,Metro Manila,Other City/Municipality,Urban,4,BS Information Technology,IT/Computing,81.23,3.5,369000.0,6.0,No,No,Yes,No,No,Construction Worker,Private,STEM,Private HEI,No,CHED TDP
11458,Angela,Agcaoili,18,Male,Single,CARAGA,Surigao del Norte,Town Center,Urban,4,BS Tourism Management,Hospitality,90.36,2.29,297000.0,7.0,No,No,No,No,No,Self-Employed,Private,STEM,Private HEI,No,CHED TDP
11459,Ramon,Ramos,20,Female,Single,Region II,Isabela,Roxas,Rural,2,BS Fisheries,Agriculture,83.12,3.25,132000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TDP
11460,Angelo,Agcaoili,21,Female,Single,Region II,Cagayan,Cabagan,Urban,3,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,81.32,3.49,121000.0,4.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,CHED TDP
11461,Glenda,Santos,21,Male,Single,Region II,Isabela,Echague,Urban,3,BS Fisheries,Agriculture,84.26,3.1,225000.0,2.0,No,No,No,No,No,Private Employee,Public,STEM,Private HEI,No,CHED TDP
11462,Jessa,Ocampo,23,Female,Single,Region II,Quirino,Tumauini,Rural,4,BS Midwifery,Health Sciences,83.19,3.24,259000.0,7.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,CHED TDP
11463,Maricris,Flores,17,Female,Single,Region II,Cagayan,San Agustin,Urban,1,BS Electronics Engineering,Engineering,85.47,2.94,332000.0,6.0,No,No,No,Yes,No,Unemployed,Public,STEM,SUC,No,CHED TDP
11464,Zara,Urbano,21,Male,Single,Region II,Isabela,Alicia,Urban,4,BS Accountancy,Business,81.93,3.41,210000.0,9.0,No,No,No,No,No,Construction Worker,Public,STEM,Private HEI,No,CHED TDP
11465,Juan,Soriano,20,Female,Single,Region II,Nueva Vizcaya,Cordon,Rural,2,BS Business Administration,Business,88.01,2.6,327000.0,3.0,No,No,No,No,Yes,Self-Employed,Public,ABM,SUC,No,CHED TDP
11466,Carlo,Castillo,21,Female,Single,Region II,Cagayan,Other City/Municipality,Rural,4,BS Agribusiness (Sugar Industry),Sugarcane-Related,91.37,2.15,284000.0,5.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TDP
11467,Ivan,Dizon,21,Female,Married,Region II,Cagayan,San Agustin,Urban,4,BS Medical Technology,Health Sciences,86.78,2.76,155000.0,3.0,No,No,No,No,No,Self-Employed,Public,STEM,SUC,No,CHED TDP
11468,Francis,Garcia,19,Female,Single,Region II,Cagayan,Cauayan City,Rural,4,BS Environmental Science,Science,81.2,3.51,260000.0,8.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,SUC,Yes,CHED TDP
11469,Kevin,Dela Cruz,17,Female,Married,Region II,Quirino,Divilacan,Rural,4,BA Sociology,Social Sciences,83.11,3.25,121000.0,9.0,No,No,No,No,No,Government Employee,Public,Academic (HUMSS/GAS),SUC,No,CHED TDP
11470,Victor,Bernardo,21,Female,Single,Region II,Isabela,Roxas,Urban,2,BA Public Administration,Social Sciences,87.2,2.71,176000.0,9.0,No,Yes,No,No,Yes,Construction Worker,Private,Academic (HUMSS/GAS),SUC,No,CHED TDP
11471,Ramon,Ybañez,18,Male,Single,Region II,Isabela,Roxas,Urban,3,BS Pharmacy,Health Sciences,81.96,3.41,190000.0,7.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,Yes,CHED TDP
11472,Kenneth,Flores,22,Female,Single,Region I,Other Province,Town Center,Rural,1,BS Nutrition and Dietetics,Health Sciences,80.47,3.6,267000.0,8.0,No,No,No,No,No,OFW,Private,STEM,Private HEI,No,CHED TDP
11473,Oliver,Guerrero,19,Female,Single,Region II,Cagayan,Santiago City,Rural,2,BA Sociology,Social Sciences,86.82,2.76,357000.0,7.0,No,No,Yes,No,Yes,Fisherfolk,Public,Academic (HUMSS/GAS),LUC,No,CHED TDP
11474,Daniel,Gonzales,23,Female,Single,Region II,Isabela,Naguilian,Urban,3,BS Accountancy,Business,81.86,3.42,249000.0,7.0,No,No,No,No,No,Government Employee,Private,ABM,SUC,No,CHED TDP
11475,Jasmine,Navarro,21,Female,Single,Region II,Isabela,Cabagan,Urban,4,BS Agribusiness (Sugar Industry),Sugarcane-Related,89.34,2.42,202000.0,6.0,Yes,No,No,No,No,Farmer,Public,STEM,Private HEI,No,CHED TDP
11476,Rhea,Manalo,21,Female,Single,Region III,Metro Manila,City Proper,Rural,2,BA Public Administration,Social Sciences,84.37,3.08,287000.0,7.0,No,No,No,No,No,Private Employee,Private,Academic (HUMSS/GAS),SUC,No,CHED TDP
11477,Nicole,Villanueva,20,Female,Single,Region II,Isabela,Cabagan,Rural,4,BS Computer Engineering,Engineering,81.65,3.45,250000.0,9.0,No,Yes,No,No,No,Sugarcane Farmer,Public,STEM,LUC,Yes,CHED TDP
11478,Ryan,Mendoza,20,Female,Single,Region VI,Capiz,Town Center,Rural,3,BS Electronics Engineering,Engineering,92.03,2.06,201000.0,6.0,No,No,No,Yes,No,Government Employee,Public,STEM,SUC,No,CHED TDP
11479,Angelo,Rivera,20,Male,Single,CARAGA,Agusan del Norte,City Proper,Rural,4,BS Civil Engineering,Engineering,87.88,2.62,347000.0,6.0,Yes,No,No,No,Yes,Private Employee,Public,STEM,SUC,No,CHED TDP
11480,Maria,Tobias,24,Male,Single,Region III,Other Province,Municipal Hall Area,Rural,2,BS Agriculture (Sugarcane Farming),Sugarcane-Related,87.71,2.64,147000.0,6.0,No,No,No,No,No,Farmer,Public,STEM,SUC,No,CHED TDP
11481,Joanna,Reyes,17,Female,Single,CARAGA,Surigao del Norte,Other City/Municipality,Rural,3,BS Financial Management,Business,86.62,2.78,190000.0,6.0,No,No,No,Yes,Yes,Coconut Farmer,Public,ABM,SUC,No,CHED TDP
11482,Bryan,Bernardo,19,Female,Married,Region II,Cagayan,Echague,Rural,3,BS Pharmacy,Health Sciences,85.87,2.88,227000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Private,STEM,SUC,Yes,CHED TDP
11483,Oliver,Durano,24,Female,Single,Region II,Cagayan,Cordon,Urban,1,BA Sociology,Social Sciences,87.62,2.65,200000.0,6.0,No,No,No,No,No,Unemployed,Public,Academic (HUMSS/GAS),SUC,No,CHED TDP
11484,Daniel,Castillo,23,Female,Single,Region III,Ifugao,Town Center,Urban,2,BS Nutrition and Dietetics,Health Sciences,88.83,2.49,295000.0,8.0,No,No,No,No,No,Fisherfolk,Public,STEM,Private HEI,No,CHED TDP
11485,Liza,Domingo,24,Female,Single,Region II,Isabela,Divilacan,Urban,4,BS Financial Management,Business,92.39,2.01,287000.0,8.0,No,No,No,No,No,Coconut Farmer,Public,ABM,SUC,No,CHED TDP
11486,Victor,Lumaban,21,Female,Single,NCR,Metro Manila,Municipal Hall Area,Rural,3,Bachelor of Secondary Education,Education,84.52,3.06,337000.0,9.0,No,No,No,No,No,Driver/Tricycle Operator,Private,STEM,SUC,No,CHED TDP
11487,Kristine,Castillo,18,Female,Single,Region I,Ilocos Sur,City Proper,Urban,3,BS Electronics Engineering,Engineering,86.86,2.75,291000.0,6.0,No,No,No,No,No,OFW,Private,STEM,LUC,No,CHED TDP
11488,Precious,Gonzales,18,Female,Single,Region II,Isabela,Naguilian,Rural,1,BS Pharmacy,Health Sciences,86.08,2.86,238000.0,7.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,CHED TDP
11489,Victor,Aquino,20,Female,Single,Region II,Cagayan,Reina Mercedes,Rural,1,BS Electrical Engineering,Engineering,90.09,2.32,219000.0,6.0,No,No,No,Yes,No,Private Employee,Public,STEM,SUC,No,CHED TDP
11490,Rhea,Navarro,23,Male,Married,Region II,Isabela,Reina Mercedes,Urban,3,BS Electronics Engineering,Engineering,90.21,2.31,287000.0,6.0,No,No,No,Yes,No,Private Employee,Private,STEM,Private HEI,No,CHED TDP
11491,Victor,Durano,20,Female,Single,Region II,Cagayan,Reina Mercedes,Urban,1,BS Agriculture,Agriculture,89.27,2.43,232000.0,8.0,No,No,No,Yes,No,Coconut Farmer,Private,STEM,SUC,No,CHED TDP
11492,Victor,Ocampo,20,Male,Single,Region II,Isabela,Roxas,Urban,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,89.67,2.38,252000.0,2.0,No,No,No,No,No,Government Employee,Private,STEM,LUC,No,CHED TDP
11493,Noel,Fernandez,22,Female,Single,Region II,Quirino,Burgos,Rural,3,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,90.96,2.21,291000.0,7.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TDP
11494,Eduardo,Santos,21,Male,Single,Region III,Other Province,City Proper,Urban,4,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,80.33,3.62,260000.0,9.0,No,No,No,No,Yes,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TDP
11495,Nancy,Gonzales,20,Female,Single,Region I,Other Province,Town Center,Rural,4,BS Tourism Management,Hospitality,88.56,2.53,274000.0,9.0,No,No,No,Yes,Yes,Fisherfolk,Private,TVL/ABM,LUC,No,CHED TDP
11496,Liza,Delos Reyes,18,Male,Single,Region II,Cagayan,Cauayan City,Urban,2,BS Computer Science,IT/Computing,89.82,2.36,181000.0,9.0,No,No,No,No,Yes,Farmer,Public,STEM,LUC,No,CHED TDP
11497,Francis,Lumaban,23,Female,Single,CARAGA,Other Province,Other City/Municipality,Rural,4,BS Agricultural Education,Agriculture,88.38,2.55,363000.0,8.0,No,No,No,Yes,Yes,Unemployed,Public,STEM,LUC,No,CHED TDP
11498,Precious,Javier,24,Female,Single,Region II,Isabela,Santiago City,Urban,3,BS Computer Engineering,Engineering,84.43,3.08,154000.0,5.0,No,No,No,No,No,Farmer,Public,STEM,SUC,No,CHED TDP
11499,Christian,Ocampo,18,Male,Single,Region II,Isabela,Cordon,Urban,4,BS Agribusiness (Sugar Industry),Sugarcane-Related,86.35,2.82,285000.0,4.0,No,No,Yes,No,No,Government Employee,Public,STEM,Private HEI,No,CHED TDP
11500,John,Santiago,20,Male,Single,Region V,Other Province,City Proper,Rural,1,Bachelor of Secondary Education,Education,87.2,2.71,207000.0,4.0,No,Yes,No,No,No,Fisherfolk,Private,Academic (HUMSS/GAS),Unknown,Yes,CHED TDP
11501,Jessa,Ilagan,23,Female,Single,Region V,Camarines Sur,City Proper,Urban,3,BS Business Administration,Business,86.17,2.84,340000.0,4.0,No,No,No,Yes,Yes,Sugarcane Farmer,Public,STEM,SUC,No,CHED TDP
11502,Ivan,Cruz,18,Male,Single,Region II,Cagayan,Reina Mercedes,Urban,4,BS Physics,Science,84.16,3.11,323000.0,8.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,Unknown,No,CHED TDP
11503,Mark,Castillo,22,Female,Single,Region II,Isabela,Naguilian,Rural,4,BS Agricultural Education,Education,83.17,3.24,248000.0,9.0,Yes,No,No,No,Yes,Unemployed,Public,STEM,Private HEI,No,CHED TDP
11504,Mark,Caballero,20,Female,Single,Region II,Cagayan,Naguilian,Rural,4,BS Environmental Science,Science,86.21,2.84,380000.0,7.0,No,No,No,No,No,Driver/Tricycle Operator,Private,STEM,LUC,No,CHED TDP
11505,Patricia,Bautista,18,Female,Single,Region II,Nueva Vizcaya,Cordon,Rural,1,BS Agricultural Education,Education,83.51,3.2,232000.0,8.0,No,No,No,Yes,No,Sugarcane Farmer,Private,Academic (HUMSS/GAS),SUC,No,CHED TDP
11506,Arjay,Ybañez,25,Male,Single,Region II,Cagayan,Tumauini,Rural,3,BS Agricultural Education,Education,89.31,2.43,323000.0,7.0,No,No,No,No,No,Coconut Farmer,Public,Academic (HUMSS/GAS),Unknown,No,CHED TDP
11507,Joanna,Soriano,20,Female,Single,Region II,Cagayan,Roxas,Rural,1,BS Agricultural Education,Education,86.12,2.85,186000.0,7.0,No,No,No,Yes,Yes,Coconut Farmer,Public,Academic (HUMSS/GAS),LUC,No,CHED TDP
11508,Precious,Cruz,22,Female,Married,Region VI,Iloilo,City Proper,Urban,2,BS Pharmacy,Health Sciences,80.19,3.64,282000.0,2.0,No,No,No,No,Yes,OFW,Public,STEM,LUC,No,CHED TDP
11509,Juan,Delos Reyes,18,Male,Single,Region II,Cagayan,Reina Mercedes,Rural,1,BS Chemistry,Science,87.04,2.73,169000.0,7.0,No,No,Yes,No,No,Government Employee,Private,STEM,Unknown,No,CHED TDP
11510,Glenda,Navarro,25,Female,Single,Region II,Cagayan,Burgos,Rural,4,BS Medical Technology,Health Sciences,87.89,2.61,250000.0,5.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,LUC,No,CHED TDP
11511,Rommel,Ybañez,25,Male,Single,Region II,Isabela,Naguilian,Urban,4,Bachelor of Elementary Education,Education,92.22,2.04,244000.0,6.0,No,No,Yes,No,No,Unemployed,Public,Academic (HUMSS/GAS),Private HEI,No,CHED TDP
11512,Patricia,Navarro,17,Female,Single,Region II,Isabela,Jones,Urban,1,BS Agricultural Economics,Agriculture,89.74,2.37,323000.0,6.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,Private HEI,No,CHED TDP
11513,Karen,Hernandez,20,Male,Married,Region II,Isabela,Ilagan City,Rural,4,BS Agricultural Education,Education,83.16,3.25,191000.0,4.0,No,No,No,Yes,No,Farmer,Private,Academic (HUMSS/GAS),LUC,No,CHED TDP
11514,Leonora,Ocampo,24,Male,Single,Region II,Nueva Vizcaya,Jones,Urban,4,BS Hospitality Management,Hospitality,91.53,2.13,130000.0,4.0,No,No,No,No,No,Private Employee,Private,ABM,LUC,No,CHED TDP
11515,Zara,Reyes,20,Male,Single,Region II,Nueva Vizcaya,San Agustin,Rural,4,BS Agribusiness Management,Agriculture,81.41,3.48,268000.0,4.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,CHED TDP
11516,Ramon,Caballero,22,Female,Single,Region II,Cagayan,Jones,Urban,2,BS Information Systems,IT/Computing,86.5,2.8,272000.0,3.0,No,No,Yes,No,No,OFW,Public,STEM,Private HEI,No,CHED TDP
11517,Glenda,Durano,17,Female,Single,Region II,Quirino,Cordon,Rural,4,BS Physics,Science,89.11,2.45,294000.0,3.0,No,No,No,Yes,No,Construction Worker,Public,STEM,LUC,No,CHED TDP
11518,Rommel,Estrada,19,Male,Single,Region II,Cagayan,Cauayan City,Rural,4,BS Hospitality Management,Hospitality,91.65,2.11,204000.0,4.0,No,No,No,Yes,Yes,OFW,Private,ABM,SUC,No,CHED TDP
11519,Ryan,Delos Reyes,22,Male,Single,CARAGA,Surigao del Norte,Town Center,Urban,3,BS Computer Science,IT/Computing,93.2,1.91,269000.0,3.0,No,No,No,No,Yes,Self-Employed,Public,STEM,Private HEI,No,CHED TDP
11520,Precious,Torres,19,Female,Single,NCR,Other Province,Town Center,Rural,2,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,90.99,2.2,200000.0,7.0,No,No,Yes,Yes,No,Farmer,Private,STEM,Private HEI,No,CHED TDP
11521,Rhea,Mendoza,20,Male,Single,Region II,Cagayan,Other City/Municipality,Rural,4,BS Nursing,Health Sciences,85.91,2.88,194000.0,4.0,No,No,No,Yes,No,Private Employee,Public,STEM,LUC,No,CHED TDP
11522,Francis,Guerrero,17,Female,Single,Region II,Nueva Vizcaya,Jones,Rural,1,BA Political Science,Social Sciences,88.49,2.53,235000.0,2.0,No,No,No,No,Yes,Construction Worker,Public,Academic (HUMSS/GAS),SUC,No,CHED TDP
11523,Karen,Lagman,23,Female,Single,Region II,Nueva Vizcaya,Cauayan City,Rural,2,Bachelor of Elementary Education,Education,87.21,2.71,192000.0,5.0,No,No,No,No,No,Private Employee,Public,STEM,Private HEI,No,CHED TDP
11524,Ivan,Pagulayan,18,Female,Single,Region II,Isabela,Ilagan City,Urban,1,BS Business Administration,Business,83.85,3.15,180000.0,4.0,No,No,No,No,No,Government Employee,Public,STEM,SUC,No,CHED TDP
11525,Christian,Agcaoili,25,Female,Single,Region II,Cagayan,Alicia,Rural,4,BA Communication,Social Sciences,85.98,2.87,129000.0,9.0,No,No,No,Yes,No,Fisherfolk,Public,Academic (HUMSS/GAS),Private HEI,No,CHED TDP
11526,Ramon,Rivera,19,Female,Single,Region II,Nueva Vizcaya,Divilacan,Rural,1,BS Psychology,Social Sciences,92.87,1.95,305000.0,6.0,No,No,No,No,No,Private Employee,Public,STEM,LUC,No,CHED TDP
11527,Jessa,Santiago,23,Male,Single,NCR,Other Province,Other City/Municipality,Urban,4,BS Electronics Engineering,Engineering,88.73,2.5,191000.0,3.0,No,No,No,No,No,OFW,Public,STEM,Private HEI,No,CHED TDP
11528,Ana,Ballesteros,23,Male,Single,Region II,Isabela,Other City/Municipality,Rural,3,BS Hotel and Restaurant Management,Hospitality,82.5,3.33,180000.0,7.0,No,No,No,No,No,Farmer,Private,STEM,Private HEI,No,CHED TDP
11529,Nancy,Guerrero,18,Male,Single,Region V,Camarines Sur,Other City/Municipality,Rural,2,BA Sociology,Social Sciences,85.03,3.0,166000.0,6.0,No,No,Yes,Yes,No,Self-Employed,Public,Academic (HUMSS/GAS),SUC,Yes,CHED TDP
11530,Ivan,Ybañez,19,Male,Single,Region II,Isabela,San Agustin,Rural,3,BS Civil Engineering,Engineering,87.89,2.61,274000.0,5.0,Yes,No,No,No,Yes,Vendor/Small Business,Public,STEM,Private HEI,No,CHED TDP
11531,Vanessa,Pagulayan,20,Female,Single,Region II,Isabela,Reina Mercedes,Urban,1,Bachelor of Secondary Education,Education,89.07,2.46,250000.0,9.0,No,No,No,No,No,Construction Worker,Public,STEM,LUC,No,CHED TDP
11532,Victor,Estrada,20,Female,Single,Region II,Isabela,Naguilian,Rural,4,BS Accountancy,Business,85.98,2.87,250000.0,4.0,No,No,No,No,No,Government Employee,Public,ABM,Private HEI,No,CHED TDP
11533,Hannah,Quiambao,18,Female,Single,Region VI,Negros Occidental,Town Center,Rural,2,BS Biology,Science,89.28,2.43,183000.0,8.0,Yes,No,No,No,No,Unemployed,Public,STEM,SUC,No,CHED TDP
11534,Francis,Rivera,22,Female,Single,Region II,Cagayan,Tumauini,Rural,4,BS Statistics,Science,89.25,2.43,285000.0,5.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,SUC,No,CHED TDP
11535,Victor,Javier,19,Male,Single,Region II,Isabela,Echague,Rural,4,BS Information Technology,IT/Computing,81.4,3.48,192000.0,6.0,No,Yes,No,No,No,Private Employee,Public,STEM,LUC,Yes,CHED TDP
11536,Kevin,Santos,21,Female,Single,Region II,Cagayan,Santiago City,Urban,3,BS Data Science,IT/Computing,89.11,2.45,254000.0,4.0,No,Yes,No,Yes,No,Driver/Tricycle Operator,Private,STEM,SUC,No,CHED TDP
11537,Ivan,Castillo,23,Female,Married,Region II,Isabela,San Agustin,Urban,3,BS Pharmacy,Health Sciences,90.26,2.3,236000.0,4.0,No,No,No,No,No,Farmer,Public,STEM,Private HEI,No,CHED TDP
11538,Noel,Valencia,22,Female,Single,NCR,Other Province,Other City/Municipality,Urban,4,BS Statistics,Science,87.47,2.67,297000.0,5.0,No,No,No,No,No,Self-Employed,Public,STEM,Unknown,No,CHED TDP
11539,Yna,Castillo,19,Male,Married,Region VI,Iloilo,Municipal Hall Area,Urban,2,BS Mechanical Engineering,Engineering,85.4,2.95,263000.0,2.0,No,No,No,No,No,Government Employee,Public,STEM,LUC,No,CHED TDP
11540,Francis,Soriano,24,Female,Single,Region II,Cagayan,Jones,Rural,2,BA Sociology,Social Sciences,87.98,2.6,277000.0,7.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,SUC,No,CHED TDP
11541,Jenny,Rivera,23,Male,Married,Region II,Cagayan,Cauayan City,Rural,4,BA Public Administration,Social Sciences,83.28,3.23,345000.0,6.0,No,No,No,No,No,OFW,Public,STEM,Private HEI,No,CHED TDP
11542,Florante,Urbano,19,Male,Single,Region II,Isabela,Tumauini,Rural,2,BS Biology,Science,89.71,2.37,278000.0,3.0,No,No,No,No,No,OFW,Public,STEM,Private HEI,No,CHED TDP
11543,Lovely,Flores,20,Female,Single,Region II,Cagayan,Burgos,Rural,2,BS Business Administration,Business,89.03,2.46,188000.0,7.0,No,No,No,No,No,Farmer,Private,STEM,LUC,No,CHED TDP
11544,Noel,Cagurangan,23,Male,Single,Region I,Ilocos Sur,Town Center,Rural,1,BS Information Technology,IT/Computing,86.88,2.75,201000.0,9.0,No,No,Yes,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TDP
11545,Vanessa,Quiambao,23,Male,Married,Region II,Cagayan,Naguilian,Rural,2,BS Midwifery,Health Sciences,86.46,2.81,217000.0,5.0,No,No,No,No,No,Coconut Farmer,Public,STEM,SUC,No,CHED TDP
11546,Francis,Dela Cruz,17,Female,Single,Region I,Pangasinan,Other City/Municipality,Rural,1,BS Financial Management,Business,87.09,2.72,304000.0,4.0,No,No,Yes,No,No,Private Employee,Private,ABM,Private HEI,No,CHED TDP
11547,Jose,Navarro,18,Male,Single,Region I,Ilocos Sur,City Proper,Urban,4,BS Tourism Management,Hospitality,86.39,2.81,302000.0,8.0,No,No,No,No,No,Vendor/Small Business,Private,TVL/ABM,SUC,No,CHED TDP
